state,sale_start,sale_end,revenue
Nevada,2014-08-10,2014-08-11,442.0
Montana,2014-04-08,2014-04-09,1033.0
Iowa,2014-10-31,2014-10-31,1177.0
Idaho,2014-12-02,2014-12-03,1223.0
California,2014-04-13,2014-04-13,695.0
New York,2014-04-24,2014-04-24,733.0
Arkansas,2014-08-28,2014-08-28,1276.0
Mississippi,2014-07-24,2014-07-24,588.0
California,2014-01-29,2014-01-30,760.0
Idaho,2014-09-20,2014-09-22,1234.0
Montana,2014-07-08,2014-07-11,882.0
Oklahoma,2014-05-06,2014-05-09,376.0
New Mexico,2014-10-19,2014-10-19,1004.0
Alaska,2014-02-06,2014-02-09,877.0
Indiana,2014-05-22,2014-05-25,406.0
Washington,2014-07-14,2014-07-16,828.0
Montana,2014-11-02,2014-11-05,805.0
Texas,2014-04-16,2014-04-17,1325.0
Indiana,2014-06-18,2014-06-20,388.0
California,2014-06-23,2014-06-24,637.0
Oregon,2014-04-01,2014-04-02,725.0
Nevada,2014-08-23,2014-08-23,250.0
Louisiana,2014-11-05,2014-11-05,1367.0
Alaska,2014-03-17,2014-03-20,605.0
Mississippi,2014-04-27,2014-04-30,488.0
Mississippi,2014-04-23,2014-04-24,728.0
California,2014-01-20,2014-01-23,609.0
Florida,2014-07-05,2014-07-07,767.0
California,2014-08-09,2014-08-12,529.0
New York,2014-02-19,2014-02-19,742.0
Ohio,2014-06-10,2014-06-12,540.0
Maine,2014-01-22,2014-01-24,388.0
Iowa,2014-04-17,2014-04-18,1153.0
Idaho,2014-12-01,2014-12-04,1353.0
California,2014-05-01,2014-05-03,598.0
New York,2014-04-21,2014-04-24,821.0
Kansas,2014-03-23,2014-03-26,1125.0
Indiana,2014-04-25,2014-04-25,535.0
Ohio,2014-01-30,2014-01-31,720.0
Mississippi,2014-02-26,2014-02-27,716.0
California,2014-05-28,2014-05-29,451.0
Louisiana,2014-11-26,2014-11-28,1341.0
Washington,2014-12-14,2014-12-17,947.0
Alaska,2014-05-09,2014-05-09,561.0
Mississippi,2014-04-21,2014-04-21,739.0
New York,2014-07-22,2014-07-23,836.0
Idaho,2014-11-05,2014-11-05,1163.0
Montana,2014-08-27,2014-08-30,970.0
Washington,2014-09-29,2014-10-01,866.0
Oregon,2014-05-27,2014-05-30,821.0
Louisiana,2014-05-25,2014-05-26,1401.0
Ohio,2014-01-27,2014-01-27,862.0
New Mexico,2014-12-14,2014-12-15,935.0
Indiana,2014-05-12,2014-05-13,616.0
Iowa,2014-10-26,2014-10-26,1177.0
Oklahoma,2014-04-03,2014-04-06,397.0
Oklahoma,2014-06-13,2014-06-14,460.0
Oklahoma,2014-03-20,2014-03-23,620.0
Alaska,2014-05-07,2014-05-07,712.0
New York,2014-05-04,2014-05-04,602.0
Nebraska,2014-04-06,2014-04-09,864.0
Nebraska,2014-10-25,2014-10-25,802.0
Delaware,2014-07-12,2014-07-14,900.0
Nevada,2014-10-11,2014-10-11,446.0
Oklahoma,2014-04-01,2014-04-04,603.0
Maine,2014-10-20,2014-10-22,427.0
Nebraska,2014-01-30,2014-01-31,723.0
Texas,2014-10-09,2014-10-10,1318.0
Iowa,2014-11-20,2014-11-22,1077.0
Nevada,2014-02-04,2014-02-06,559.0
Nebraska,2014-02-01,2014-02-01,785.0
Oklahoma,2014-03-23,2014-03-26,245.0
Missouri,2014-04-27,2014-04-30,1248.0
Ohio,2014-04-20,2014-04-21,608.0
New York,2014-09-22,2014-09-22,712.0
Nevada,2014-05-03,2014-05-06,386.0
Alaska,2014-04-18,2014-04-18,883.0
Mississippi,2014-05-28,2014-05-30,469.0
Arkansas,2014-09-16,2014-09-17,1201.0
Nevada,2014-08-22,2014-08-22,362.0
California,2014-10-23,2014-10-24,551.0
California,2014-09-28,2014-09-30,736.0
New York,2014-02-12,2014-02-15,867.0
Kansas,2014-08-23,2014-08-26,1057.0
Missouri,2014-08-26,2014-08-29,1167.0
Missouri,2014-10-08,2014-10-11,1061.0
Nevada,2014-05-29,2014-05-29,421.0
California,2014-11-18,2014-11-18,661.0
Iowa,2014-10-10,2014-10-12,1264.0
Indiana,2014-08-31,2014-09-02,488.0
Maine,2014-03-19,2014-03-22,435.0
Illinois,2014-10-20,2014-10-20,1331.0
Illinois,2014-10-11,2014-10-12,1308.0
Nebraska,2014-05-30,2014-05-30,788.0
Delaware,2014-08-20,2014-08-22,807.0
Ohio,2014-09-12,2014-09-15,623.0
Delaware,2014-09-14,2014-09-16,762.0
Illinois,2014-07-18,2014-07-19,1453.0
Oklahoma,2014-07-10,2014-07-11,471.0
Oregon,2014-01-02,2014-01-02,827.0
Nevada,2014-03-01,2014-03-02,427.0
Oregon,2014-01-05,2014-01-05,793.0
Maine,2014-07-29,2014-07-30,410.0
Florida,2014-08-29,2014-08-30,852.0
Louisiana,2014-11-30,2014-11-30,1280.0
Alaska,2014-10-15,2014-10-15,688.0
Indiana,2014-02-06,2014-02-06,640.0
Arkansas,2014-11-20,2014-11-22,1270.0
Indiana,2014-06-14,2014-06-15,602.0
Kansas,2014-10-18,2014-10-20,1108.0
Indiana,2014-01-29,2014-02-01,616.0
Washington,2014-11-27,2014-11-27,835.0
Mississippi,2014-01-29,2014-01-29,750.0
Florida,2014-11-14,2014-11-15,622.0
Alaska,2014-11-02,2014-11-04,533.0
New York,2014-07-05,2014-07-08,778.0
Delaware,2014-03-15,2014-03-16,900.0
Delaware,2014-08-13,2014-08-16,1080.0
Kansas,2014-12-24,2014-12-27,1186.0
Nebraska,2014-10-23,2014-10-25,728.0
Mississippi,2014-08-04,2014-08-04,635.0
Indiana,2014-11-06,2014-11-06,551.0
Nevada,2014-05-31,2014-06-03,327.0
Indiana,2014-08-14,2014-08-14,587.0
Indiana,2014-11-01,2014-11-04,586.0
Illinois,2014-11-14,2014-11-14,1404.0
Oklahoma,2014-04-14,2014-04-17,561.0
Maine,2014-06-13,2014-06-16,237.0
Illinois,2014-12-06,2014-12-09,1271.0
Nebraska,2014-07-06,2014-07-06,734.0
Delaware,2014-06-25,2014-06-27,1116.0
Arkansas,2014-11-13,2014-11-14,1159.0
Ohio,2014-08-04,2014-08-05,667.0
Louisiana,2014-12-11,2014-12-14,1168.0
Kansas,2014-10-17,2014-10-17,1154.0
Alaska,2014-05-18,2014-05-19,840.0
Maine,2014-12-11,2014-12-13,311.0
Oklahoma,2014-02-28,2014-03-03,581.0
California,2014-05-17,2014-05-19,702.0
Indiana,2014-05-20,2014-05-22,379.0
Missouri,2014-12-25,2014-12-28,1087.0
Mississippi,2014-03-12,2014-03-12,681.0
Indiana,2014-01-20,2014-01-20,763.0
Louisiana,2014-12-02,2014-12-03,1372.0
Louisiana,2014-08-19,2014-08-20,1307.0
Ohio,2014-05-10,2014-05-11,607.0
Maine,2014-03-06,2014-03-09,490.0
Louisiana,2014-05-27,2014-05-27,1351.0
Alaska,2014-08-30,2014-09-02,801.0
Kansas,2014-11-16,2014-11-16,1023.0
Montana,2014-07-08,2014-07-09,820.0
California,2014-01-02,2014-01-02,516.0
Florida,2014-05-27,2014-05-30,1027.0
Nevada,2014-06-21,2014-06-24,289.0
New Mexico,2014-09-28,2014-10-01,977.0
New Mexico,2014-06-22,2014-06-24,1228.0
Montana,2014-06-18,2014-06-19,820.0
Illinois,2014-07-08,2014-07-08,1273.0
Idaho,2014-09-08,2014-09-10,1305.0
Iowa,2014-09-02,2014-09-04,1051.0
Oklahoma,2014-12-09,2014-12-10,525.0
Indiana,2014-02-01,2014-02-04,732.0
Alaska,2014-08-21,2014-08-24,676.0
Nebraska,2014-07-14,2014-07-14,750.0
New Mexico,2014-11-09,2014-11-11,1150.0
Oklahoma,2014-01-08,2014-01-08,717.0
Nevada,2014-07-24,2014-07-26,550.0
Idaho,2014-03-01,2014-03-01,1368.0
Mississippi,2014-07-30,2014-07-31,457.0
Nebraska,2014-06-25,2014-06-25,741.0
Missouri,2014-11-06,2014-11-06,1185.0
Delaware,2014-11-03,2014-11-03,954.0
Oklahoma,2014-03-27,2014-03-29,676.0
Nebraska,2014-08-19,2014-08-20,882.0
Oklahoma,2014-05-02,2014-05-04,578.0
Missouri,2014-08-28,2014-08-28,1016.0
Washington,2014-11-30,2014-11-30,880.0
California,2014-04-29,2014-04-29,687.0
Maine,2014-02-19,2014-02-20,307.0
Delaware,2014-10-15,2014-10-18,891.0
Nevada,2014-03-06,2014-03-06,392.0
Alaska,2014-04-24,2014-04-24,748.0
Missouri,2014-10-10,2014-10-13,1228.0
Montana,2014-09-28,2014-09-29,869.0
Ohio,2014-07-27,2014-07-27,598.0
Maine,2014-03-15,2014-03-15,193.0
New York,2014-03-15,2014-03-18,624.0
Alaska,2014-12-05,2014-12-05,584.0
Arkansas,2014-05-06,2014-05-07,1388.0
Mississippi,2014-02-21,2014-02-22,743.0
Texas,2014-11-22,2014-11-25,1165.0
Idaho,2014-12-14,2014-12-17,1335.0
Missouri,2014-09-07,2014-09-09,1168.0
Montana,2014-07-04,2014-07-05,860.0
California,2014-04-02,2014-04-04,505.0
Nevada,2014-08-04,2014-08-05,459.0
Nevada,2014-06-04,2014-06-07,374.0
Arkansas,2014-11-03,2014-11-04,1183.0
Montana,2014-08-17,2014-08-18,922.0
Oklahoma,2014-07-30,2014-07-30,528.0
California,2014-07-16,2014-07-18,790.0
Nebraska,2014-04-03,2014-04-05,678.0
Oklahoma,2014-05-18,2014-05-21,748.0
Alaska,2014-06-27,2014-06-28,585.0
Florida,2014-02-23,2014-02-25,888.0
Oregon,2014-06-23,2014-06-26,561.0
Kansas,2014-04-19,2014-04-22,1278.0
New York,2014-01-12,2014-01-14,920.0
Washington,2014-06-11,2014-06-11,991.0
Mississippi,2014-01-18,2014-01-21,750.0
Indiana,2014-03-14,2014-03-16,507.0
Nebraska,2014-02-02,2014-02-03,728.0
Ohio,2014-01-22,2014-01-24,741.0
New York,2014-06-11,2014-06-11,581.0
Idaho,2014-08-19,2014-08-19,1236.0
New York,2014-09-05,2014-09-08,538.0
Delaware,2014-03-25,2014-03-28,783.0
Arkansas,2014-06-11,2014-06-11,1295.0
Iowa,2014-04-17,2014-04-17,1258.0
Oregon,2014-03-21,2014-03-21,890.0
Nebraska,2014-04-24,2014-04-27,756.0
Nevada,2014-01-30,2014-01-31,480.0
Idaho,2014-11-17,2014-11-17,1274.0
Oklahoma,2014-01-09,2014-01-09,584.0
Missouri,2014-07-19,2014-07-22,1078.0
Nevada,2014-09-10,2014-09-13,552.0
Texas,2014-08-25,2014-08-28,1247.0
Montana,2014-09-24,2014-09-26,871.0
Nevada,2014-03-21,2014-03-23,448.0
Oregon,2014-01-28,2014-01-29,840.0
New York,2014-04-07,2014-04-10,804.0
Louisiana,2014-02-26,2014-03-01,1504.0
Mississippi,2014-01-13,2014-01-15,615.0
Kansas,2014-10-20,2014-10-23,983.0
Nevada,2014-01-15,2014-01-16,492.0
Florida,2014-06-21,2014-06-21,974.0
New York,2014-04-24,2014-04-27,577.0
Texas,2014-12-06,2014-12-07,1133.0
Maine,2014-07-06,2014-07-06,588.0
Oklahoma,2014-08-08,2014-08-11,551.0
Maine,2014-04-23,2014-04-23,449.0
Alaska,2014-03-16,2014-03-17,597.0
Illinois,2014-09-14,2014-09-14,1461.0
Kansas,2014-09-06,2014-09-08,1174.0
Kansas,2014-11-06,2014-11-07,997.0
Mississippi,2014-01-16,2014-01-18,694.0
Oklahoma,2014-02-03,2014-02-05,613.0
Nebraska,2014-08-16,2014-08-16,533.0
Montana,2014-07-20,2014-07-23,959.0
Illinois,2014-12-26,2014-12-29,1178.0
Illinois,2014-11-16,2014-11-19,1347.0
Montana,2014-05-07,2014-05-09,824.0
Oregon,2014-12-16,2014-12-17,624.0
Missouri,2014-07-04,2014-07-07,1209.0
Georgia,2014-07-31,2014-08-02,1228.0
Maine,2014-05-04,2014-05-04,490.0
Maine,2014-05-05,2014-05-08,199.0
Texas,2014-06-16,2014-06-17,1346.0
Georgia,2014-09-29,2014-10-01,1366.0
Nevada,2014-01-11,2014-01-13,478.0
New Mexico,2014-08-22,2014-08-23,1279.0
Maine,2014-01-02,2014-01-03,465.0
New Mexico,2014-10-18,2014-10-19,1217.0
Louisiana,2014-06-06,2014-06-09,1372.0
Alaska,2014-07-30,2014-08-02,647.0
Indiana,2014-07-03,2014-07-05,590.0
Ohio,2014-07-26,2014-07-28,610.0
Washington,2014-09-19,2014-09-22,934.0
New Mexico,2014-09-01,2014-09-01,1180.0
New Mexico,2014-11-13,2014-11-15,1105.0
Indiana,2014-03-14,2014-03-15,577.0
Indiana,2014-02-06,2014-02-07,538.0
New York,2014-05-10,2014-05-12,927.0
Alaska,2014-02-03,2014-02-06,881.0
Texas,2014-09-25,2014-09-27,1356.0
Washington,2014-11-01,2014-11-04,744.0
Maine,2014-06-21,2014-06-24,294.0
Ohio,2014-03-04,2014-03-06,555.0
Kansas,2014-08-11,2014-08-13,1162.0
Oklahoma,2014-09-28,2014-09-29,538.0
California,2014-05-20,2014-05-21,607.0
Idaho,2014-11-13,2014-11-15,1315.0
Washington,2014-11-09,2014-11-10,1003.0
Louisiana,2014-05-17,2014-05-20,1583.0
Ohio,2014-02-09,2014-02-11,651.0
Maine,2014-04-26,2014-04-28,422.0
Montana,2014-08-16,2014-08-16,889.0
Arkansas,2014-05-27,2014-05-29,1353.0
Nebraska,2014-02-17,2014-02-19,747.0
Iowa,2014-12-11,2014-12-14,1090.0
Idaho,2014-11-09,2014-11-12,1280.0
Montana,2014-10-15,2014-10-16,761.0
Oklahoma,2014-02-15,2014-02-17,560.0
Oregon,2014-02-23,2014-02-23,840.0
Maine,2014-03-01,2014-03-02,468.0
Ohio,2014-01-09,2014-01-11,591.0
Alaska,2014-03-31,2014-04-03,796.0
Arkansas,2014-10-03,2014-10-06,1089.0
Nebraska,2014-08-12,2014-08-14,876.0
Nebraska,2014-08-19,2014-08-19,505.0
Washington,2014-02-06,2014-02-07,893.0
Alaska,2014-06-28,2014-06-30,485.0
Iowa,2014-05-11,2014-05-11,1314.0
Indiana,2014-07-03,2014-07-03,541.0
Iowa,2014-05-29,2014-06-01,1306.0
Florida,2014-09-29,2014-09-30,845.0
Georgia,2014-08-11,2014-08-13,1185.0
New Mexico,2014-11-14,2014-11-14,977.0
Nebraska,2014-01-14,2014-01-17,880.0
Oklahoma,2014-09-23,2014-09-26,566.0
Kansas,2014-06-23,2014-06-25,1343.0
Nebraska,2014-03-26,2014-03-29,767.0
Florida,2014-05-28,2014-05-29,991.0
Alaska,2014-08-31,2014-08-31,672.0
Alaska,2014-02-10,2014-02-13,798.0
Idaho,2014-11-06,2014-11-06,1335.0
Nebraska,2014-06-07,2014-06-08,739.0
Alaska,2014-07-28,2014-07-28,660.0
Maine,2014-03-03,2014-03-04,466.0
Iowa,2014-09-24,2014-09-25,1385.0
Florida,2014-09-22,2014-09-22,859.0
Arkansas,2014-08-17,2014-08-18,1510.0
New York,2014-01-01,2014-01-04,615.0
Arkansas,2014-11-18,2014-11-19,1166.0
Mississippi,2014-02-25,2014-02-27,621.0
Florida,2014-12-09,2014-12-09,879.0
Oregon,2014-04-15,2014-04-18,845.0
Maine,2014-02-04,2014-02-07,494.0
Iowa,2014-07-29,2014-07-31,1155.0
Indiana,2014-08-11,2014-08-12,692.0
Mississippi,2014-09-02,2014-09-03,736.0
Louisiana,2014-11-11,2014-11-11,1471.0
Louisiana,2014-09-19,2014-09-20,1280.0
Alaska,2014-02-22,2014-02-22,657.0
Oklahoma,2014-01-01,2014-01-03,614.0
Georgia,2014-09-27,2014-09-30,1310.0
Iowa,2014-07-13,2014-07-13,977.0
Maine,2014-02-02,2014-02-05,425.0
Arkansas,2014-11-10,2014-11-13,1195.0
Kansas,2014-11-12,2014-11-15,1113.0
Florida,2014-10-19,2014-10-21,766.0
Nebraska,2014-03-12,2014-03-14,774.0
New Mexico,2014-09-14,2014-09-16,914.0
Nebraska,2014-06-02,2014-06-03,676.0
Louisiana,2014-05-24,2014-05-27,1514.0
Illinois,2014-10-30,2014-11-01,1331.0
Louisiana,2014-12-22,2014-12-22,1444.0
Oklahoma,2014-02-28,2014-03-02,671.0
Nebraska,2014-02-14,2014-02-15,916.0
Delaware,2014-09-12,2014-09-14,830.0
Montana,2014-07-22,2014-07-23,929.0
Indiana,2014-10-05,2014-10-05,364.0
Texas,2014-06-09,2014-06-09,1241.0
Nevada,2014-01-12,2014-01-13,613.0
Ohio,2014-02-22,2014-02-25,632.0
Florida,2014-08-23,2014-08-23,920.0
Maine,2014-06-03,2014-06-03,402.0
Oklahoma,2014-06-26,2014-06-28,684.0
Idaho,2014-11-15,2014-11-17,1275.0
Nebraska,2014-05-27,2014-05-30,576.0
Idaho,2014-05-05,2014-05-05,1384.0
Oregon,2014-03-31,2014-04-01,837.0
Kansas,2014-08-08,2014-08-10,1112.0
Indiana,2014-06-13,2014-06-13,512.0
Texas,2014-03-15,2014-03-16,1297.0
Washington,2014-07-22,2014-07-25,932.0
Georgia,2014-10-06,2014-10-06,1131.0
Washington,2014-02-03,2014-02-06,994.0
Kansas,2014-05-23,2014-05-25,1172.0
Kansas,2014-08-19,2014-08-21,1306.0
Texas,2014-12-15,2014-12-15,1229.0
Nevada,2014-03-04,2014-03-06,567.0
Montana,2014-05-28,2014-05-30,962.0
Washington,2014-10-25,2014-10-25,752.0
Nebraska,2014-08-10,2014-08-11,783.0
California,2014-07-02,2014-07-03,685.0
Maine,2014-07-19,2014-07-21,281.0
Florida,2014-05-01,2014-05-03,807.0
Texas,2014-04-19,2014-04-22,1353.0
New York,2014-04-22,2014-04-25,668.0
New York,2014-07-12,2014-07-15,773.0
Nebraska,2014-01-12,2014-01-15,932.0
Arkansas,2014-06-25,2014-06-27,1266.0
Alaska,2014-06-24,2014-06-27,702.0
Montana,2014-08-23,2014-08-26,1081.0
Maine,2014-04-05,2014-04-07,315.0
California,2014-05-05,2014-05-07,540.0
Mississippi,2014-01-20,2014-01-22,671.0
Oklahoma,2014-02-13,2014-02-15,503.0
Idaho,2014-03-05,2014-03-07,1281.0
California,2014-06-12,2014-06-15,509.0
Washington,2014-11-30,2014-12-03,769.0
Alaska,2014-03-04,2014-03-07,701.0
Kansas,2014-10-17,2014-10-18,1070.0
California,2014-10-17,2014-10-19,582.0
Maine,2014-05-07,2014-05-08,344.0
Montana,2014-10-29,2014-10-31,818.0
Delaware,2014-08-31,2014-08-31,802.0
Maine,2014-09-06,2014-09-08,366.0
Alaska,2014-01-04,2014-01-04,629.0
Washington,2014-11-25,2014-11-26,842.0
Illinois,2014-10-05,2014-10-05,1400.0
Louisiana,2014-11-02,2014-11-05,1388.0
Montana,2014-09-11,2014-09-12,929.0
Montana,2014-10-15,2014-10-17,793.0
Delaware,2014-12-10,2014-12-11,726.0
California,2014-02-11,2014-02-12,747.0
Mississippi,2014-02-21,2014-02-21,713.0
Oregon,2014-06-27,2014-06-28,794.0
Mississippi,2014-01-19,2014-01-19,652.0
Oregon,2014-02-24,2014-02-27,748.0
Louisiana,2014-09-25,2014-09-27,1459.0
Florida,2014-12-22,2014-12-25,940.0
California,2014-10-15,2014-10-15,620.0
New York,2014-03-03,2014-03-03,696.0
Nebraska,2014-04-24,2014-04-25,746.0
Nebraska,2014-07-08,2014-07-08,727.0
Idaho,2014-06-09,2014-06-12,1374.0
Iowa,2014-12-21,2014-12-22,1072.0
New Mexico,2014-11-19,2014-11-22,874.0
Alaska,2014-10-13,2014-10-16,589.0
Missouri,2014-12-22,2014-12-25,1097.0
Alaska,2014-04-11,2014-04-13,763.0
Kansas,2014-07-27,2014-07-30,1112.0
California,2014-12-01,2014-12-01,563.0
Illinois,2014-09-22,2014-09-22,1386.0
Oregon,2014-10-22,2014-10-25,563.0
Iowa,2014-10-01,2014-10-03,1180.0
Texas,2014-04-06,2014-04-07,1410.0
Idaho,2014-05-26,2014-05-28,1252.0
Washington,2014-07-27,2014-07-28,783.0
Mississippi,2014-01-31,2014-02-01,681.0
Oregon,2014-06-21,2014-06-22,668.0
Georgia,2014-06-02,2014-06-03,1477.0
California,2014-02-09,2014-02-12,760.0
Montana,2014-04-25,2014-04-25,1083.0
Texas,2014-09-29,2014-10-01,1163.0
Nebraska,2014-07-14,2014-07-16,722.0
Oregon,2014-03-11,2014-03-13,626.0
Oklahoma,2014-04-24,2014-04-27,627.0
Ohio,2014-01-06,2014-01-06,540.0
California,2014-03-18,2014-03-19,684.0
Nebraska,2014-05-16,2014-05-19,727.0
Arkansas,2014-11-26,2014-11-26,1329.0
Kansas,2014-07-13,2014-07-15,1080.0
New York,2014-03-24,2014-03-24,912.0
California,2014-02-23,2014-02-26,745.0
Texas,2014-08-31,2014-08-31,1198.0
Illinois,2014-08-11,2014-08-13,1511.0
New York,2014-05-02,2014-05-03,643.0
Idaho,2014-10-09,2014-10-12,1303.0
Louisiana,2014-12-25,2014-12-27,1391.0
Maine,2014-04-05,2014-04-06,495.0
New Mexico,2014-10-10,2014-10-11,1113.0
New Mexico,2014-04-11,2014-04-12,1348.0
Georgia,2014-10-31,2014-11-02,1249.0
Nebraska,2014-02-15,2014-02-17,796.0
Oklahoma,2014-03-21,2014-03-22,572.0
Oklahoma,2014-07-18,2014-07-18,379.0
New York,2014-03-12,2014-03-14,650.0
Indiana,2014-03-11,2014-03-11,611.0
New York,2014-08-06,2014-08-09,827.0
Maine,2014-06-15,2014-06-18,437.0
Montana,2014-09-12,2014-09-15,862.0
Oregon,2014-04-29,2014-04-30,767.0
Nebraska,2014-01-22,2014-01-23,815.0
Delaware,2014-08-14,2014-08-17,912.0
Montana,2014-07-22,2014-07-25,998.0
Ohio,2014-06-01,2014-06-04,779.0
Indiana,2014-06-02,2014-06-02,561.0
Nebraska,2014-08-05,2014-08-07,696.0
Louisiana,2014-11-24,2014-11-26,1385.0
Mississippi,2014-12-12,2014-12-14,549.0
Mississippi,2014-09-13,2014-09-16,473.0
New York,2014-03-27,2014-03-29,613.0
Oregon,2014-11-06,2014-11-06,620.0
Kansas,2014-09-20,2014-09-20,1119.0
Nevada,2014-07-06,2014-07-08,341.0
Washington,2014-06-14,2014-06-16,830.0
Montana,2014-07-21,2014-07-21,976.0
Nebraska,2014-04-28,2014-05-01,876.0
Iowa,2014-11-14,2014-11-16,1072.0
Iowa,2014-11-20,2014-11-22,1020.0
Arkansas,2014-02-03,2014-02-06,1114.0
Ohio,2014-01-15,2014-01-15,644.0
Oregon,2014-08-31,2014-08-31,808.0
Delaware,2014-12-24,2014-12-25,776.0
Ohio,2014-06-05,2014-06-08,402.0
Kansas,2014-08-22,2014-08-25,1043.0
Ohio,2014-03-12,2014-03-13,587.0
New York,2014-06-14,2014-06-16,739.0
Mississippi,2014-10-08,2014-10-11,629.0
California,2014-05-17,2014-05-20,601.0
Texas,2014-05-05,2014-05-05,1370.0
New York,2014-04-18,2014-04-18,842.0
Illinois,2014-11-24,2014-11-27,1270.0
Mississippi,2014-05-31,2014-05-31,644.0
Florida,2014-09-09,2014-09-09,866.0
New Mexico,2014-09-13,2014-09-16,1241.0
California,2014-04-10,2014-04-10,626.0
Ohio,2014-01-27,2014-01-30,740.0
Oregon,2014-10-26,2014-10-28,762.0
Texas,2014-09-14,2014-09-17,1062.0
Nevada,2014-05-11,2014-05-11,416.0
Indiana,2014-01-24,2014-01-27,673.0
Maine,2014-06-04,2014-06-07,372.0
Oregon,2014-12-08,2014-12-08,640.0
Nevada,2014-02-16,2014-02-19,369.0
Washington,2014-09-20,2014-09-20,800.0
Indiana,2014-05-31,2014-06-01,492.0
New York,2014-02-15,2014-02-15,818.0
Indiana,2014-04-12,2014-04-14,482.0
Louisiana,2014-06-30,2014-07-01,1493.0
Delaware,2014-04-20,2014-04-22,941.0
Oregon,2014-03-01,2014-03-03,848.0
Maine,2014-02-13,2014-02-14,288.0
Delaware,2014-12-26,2014-12-28,729.0
Kansas,2014-08-26,2014-08-28,1188.0
Kansas,2014-05-17,2014-05-19,1327.0
Idaho,2014-08-04,2014-08-04,1386.0
Oregon,2014-03-09,2014-03-11,662.0
Georgia,2014-12-19,2014-12-20,1056.0
Georgia,2014-08-09,2014-08-10,1325.0
Alaska,2014-08-26,2014-08-29,690.0
Delaware,2014-10-17,2014-10-19,957.0
Nebraska,2014-11-25,2014-11-25,694.0
Alaska,2014-01-16,2014-01-17,640.0
Nebraska,2014-08-29,2014-08-30,694.0
Alaska,2014-01-02,2014-01-04,680.0
Indiana,2014-04-14,2014-04-14,653.0
Mississippi,2014-07-01,2014-07-04,476.0
Kansas,2014-04-24,2014-04-26,1164.0
Idaho,2014-06-04,2014-06-05,1372.0
Texas,2014-07-31,2014-07-31,1303.0
Nevada,2014-04-01,2014-04-01,588.0
Delaware,2014-09-30,2014-09-30,789.0
Georgia,2014-07-13,2014-07-14,1221.0
Montana,2014-08-06,2014-08-09,932.0
New Mexico,2014-09-30,2014-10-02,1131.0
Nebraska,2014-01-19,2014-01-22,862.0
Florida,2014-11-06,2014-11-07,702.0
Missouri,2014-11-27,2014-11-29,1208.0
Texas,2014-10-19,2014-10-19,1168.0
Alaska,2014-05-18,2014-05-18,768.0
Washington,2014-11-14,2014-11-15,785.0
Washington,2014-05-04,2014-05-06,1034.0
Washington,2014-08-16,2014-08-19,930.0
Oregon,2014-03-29,2014-03-29,709.0
Maine,2014-03-15,2014-03-15,246.0
Washington,2014-08-16,2014-08-19,733.0
Kansas,2014-12-25,2014-12-28,1059.0
Alaska,2014-01-05,2014-01-05,760.0
Illinois,2014-07-27,2014-07-30,1473.0
Kansas,2014-06-29,2014-07-01,1167.0
California,2014-04-13,2014-04-16,534.0
Nebraska,2014-10-16,2014-10-18,662.0
New York,2014-05-08,2014-05-11,670.0
Kansas,2014-12-22,2014-12-24,1156.0
Nevada,2014-12-08,2014-12-08,249.0
Arkansas,2014-07-02,2014-07-02,1317.0
Kansas,2014-12-17,2014-12-17,1031.0
Florida,2014-11-03,2014-11-04,977.0
Texas,2014-09-28,2014-09-28,1157.0
Delaware,2014-06-14,2014-06-14,946.0
Missouri,2014-05-10,2014-05-12,1218.0
Washington,2014-08-05,2014-08-05,951.0
Georgia,2014-09-18,2014-09-21,1410.0
Georgia,2014-05-08,2014-05-08,1420.0
Nevada,2014-02-21,2014-02-21,442.0
New York,2014-03-22,2014-03-25,614.0
New Mexico,2014-06-08,2014-06-09,1067.0
Alaska,2014-07-24,2014-07-24,749.0
New Mexico,2014-12-11,2014-12-13,1071.0
Mississippi,2014-01-25,2014-01-25,746.0
New Mexico,2014-06-21,2014-06-24,1074.0
Mississippi,2014-04-26,2014-04-26,827.0
Nevada,2014-03-09,2014-03-11,507.0
Illinois,2014-12-02,2014-12-02,1344.0
Maine,2014-03-14,2014-03-15,375.0
California,2014-05-30,2014-05-31,724.0
Kansas,2014-11-22,2014-11-25,1148.0
Alaska,2014-05-19,2014-05-21,718.0
Nebraska,2014-02-12,2014-02-13,875.0
Georgia,2014-07-28,2014-07-31,1261.0
Oklahoma,2014-08-11,2014-08-12,769.0
Delaware,2014-05-13,2014-05-13,851.0
Alaska,2014-05-03,2014-05-04,626.0
Ohio,2014-06-20,2014-06-20,669.0
Florida,2014-09-18,2014-09-20,1056.0
New York,2014-03-17,2014-03-19,986.0
Arkansas,2014-10-15,2014-10-15,1343.0
Montana,2014-10-28,2014-10-28,912.0
Oklahoma,2014-09-02,2014-09-03,717.0
Indiana,2014-03-15,2014-03-17,505.0
Oregon,2014-09-16,2014-09-17,918.0
New York,2014-05-24,2014-05-24,721.0
Maine,2014-09-05,2014-09-07,329.0
Mississippi,2014-12-05,2014-12-08,678.0
New York,2014-07-23,2014-07-25,803.0
Idaho,2014-04-22,2014-04-23,1446.0
Mississippi,2014-01-07,2014-01-08,730.0
Maine,2014-06-23,2014-06-24,448.0
California,2014-01-25,2014-01-26,443.0
